state,district,crop,season,year,area_ha,production_tonnes,final_yield_t_ha,yield_unit,geographic_level,source_name,source_url,retrieved_date
Telangana,MAHBUBNAGAR,Rice,Kharif,1997,53200.0,100700.0,1.8929,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Rabi,1997,39800.0,78200.0,1.9648,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Kharif,1998,72100.0,141200.0,1.9584,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Rabi,1998,74700.0,150500.0,2.0147,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Kharif,1999,92732.0,154677.0,1.668,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Rabi,1999,40342.0,71083.0,1.762,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Kharif,2000,116763.0,290973.0,2.492,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Rabi,2000,49701.0,140455.0,2.826,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Kharif,2001,76057.0,184210.0,2.422,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Rabi,2001,61122.0,143576.0,2.349,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Kharif,2002,76711.0,155340.0,2.025,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Rabi,2002,33636.0,67339.0,2.002,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Kharif,2003,66350.0,161231.0,2.43,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Rabi,2003,33146.0,69375.0,2.093,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Kharif,2004,58491.0,132716.0,2.269,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Rabi,2004,25314.0,57083.0,2.255,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Kharif,2005,73651.0,181402.0,2.463,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Rabi,2005,54500.0,139139.0,2.553,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Kharif,2006,74466.0,181697.0,2.44,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Rabi,2006,35176.0,86287.0,2.453,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Kharif,2007,102000.0,297000.0,2.9118,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Rabi,2007,46000.0,128000.0,2.7826,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Kharif,2008,96411.0,285569.0,2.962,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Rabi,2008,48322.0,135640.0,2.807,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Kharif,2009,95390.0,216726.0,2.272,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Rabi,2009,68468.0,184384.0,2.693,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Kharif,2010,130411.0,360230.0,2.7623,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Rabi,2010,66287.0,185537.0,2.799,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Kharif,2011,120826.0,266609.0,2.2066,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Rabi,2011,51242.0,129950.0,2.536,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Kharif,2013,103744.0,301561.0,2.9068,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Rabi,2013,64886.0,177139.0,2.73,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Kharif,2014,111302.0,282357.0,2.5369,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MAHBUBNAGAR,Rice,Rabi,2014,49468.0,135740.0,2.744,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Kharif,1997,47700.0,83500.0,1.7505,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Rabi,1997,25700.0,51600.0,2.0078,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Kharif,1998,70700.0,172100.0,2.4342,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Rabi,1998,52100.0,131400.0,2.5221,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Kharif,1999,78489.0,159097.0,2.027,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Rabi,1999,34338.0,63285.0,1.843,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Kharif,2000,85328.0,214003.0,2.508,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Rabi,2000,37841.0,122226.0,3.23,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Kharif,2001,76008.0,190704.0,2.509,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Rabi,2001,32440.0,85642.0,2.64,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Kharif,2002,59589.0,125852.0,2.112,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Rabi,2002,17738.0,31183.0,1.758,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Kharif,2003,63923.0,164218.0,2.569,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Rabi,2003,22380.0,51787.0,2.314,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Kharif,2004,49327.0,95546.0,1.937,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Rabi,2004,13134.0,28934.0,2.203,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Kharif,2005,59452.0,171519.0,2.885,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Rabi,2005,25821.0,75810.0,2.936,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Kharif,2006,63532.0,166136.0,2.615,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Rabi,2006,38446.0,109110.0,2.838,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Kharif,2007,58000.0,164000.0,2.8276,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Rabi,2007,35000.0,118000.0,3.3714,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Kharif,2008,78658.0,206477.0,2.625,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Rabi,2008,45254.0,150967.0,3.336,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Kharif,2009,49470.0,133272.0,2.694,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Rabi,2009,33645.0,99421.0,2.955,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Kharif,2010,81914.0,285893.0,3.4902,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Rabi,2010,62644.0,229026.0,3.656,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Kharif,2011,90400.0,285575.0,3.159,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Rabi,2011,46632.0,121383.0,2.603,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Kharif,2013,108639.0,393985.0,3.6266,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Rabi,2013,62331.0,230500.0,3.698,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Kharif,2014,73983.0,234342.0,3.1675,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,MEDAK,Rice,Rabi,2014,36910.0,128742.0,3.488,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Kharif,1997,149100.0,369500.0,2.4782,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Rabi,1997,62600.0,150300.0,2.401,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Kharif,1998,164300.0,491600.0,2.9921,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Rabi,1998,153700.0,431500.0,2.8074,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Kharif,1999,175702.0,420279.0,2.392,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Rabi,1999,63295.0,155769.0,2.461,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Kharif,2000,176488.0,560173.0,3.174,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Rabi,2000,85813.0,236243.0,2.753,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Kharif,2001,142660.0,395739.0,2.774,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Rabi,2001,76927.0,199010.0,2.587,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Kharif,2002,94008.0,210954.0,2.244,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Rabi,2002,37660.0,86656.0,2.301,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Kharif,2003,62982.0,188631.0,2.995,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Rabi,2003,60026.0,169513.0,2.824,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Kharif,2004,117401.0,330836.0,2.818,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Rabi,2004,75291.0,224292.0,2.979,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Kharif,2005,160332.0,456145.0,2.845,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Rabi,2005,150365.0,482521.0,3.209,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Kharif,2006,160003.0,414568.0,2.591,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Rabi,2006,124273.0,391336.0,3.149,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Kharif,2007,163000.0,516000.0,3.1656,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Rabi,2007,148000.0,474000.0,3.2027,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Kharif,2008,193718.0,602657.0,3.111,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Rabi,2008,168094.0,547650.0,3.258,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Kharif,2009,98690.0,319262.0,3.235,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Rabi,2009,174740.0,599708.0,3.432,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Kharif,2010,206149.0,642566.0,3.117,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Rabi,2010,199166.0,681148.0,3.42,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Kharif,2011,216547.0,634050.0,2.928,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Rabi,2011,111214.0,329750.0,2.965,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Kharif,2013,192185.0,546190.0,2.842,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Rabi,2013,201558.0,659095.0,3.27,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Kharif,2014,177458.0,549765.0,3.098,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NALGONDA,Rice,Rabi,2014,145917.0,491594.0,3.369,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NIZAMABAD,Rice,Kharif,1997,81600.0,135100.0,1.6556,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NIZAMABAD,Rice,Rabi,1997,20600.0,49100.0,2.3835,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NIZAMABAD,Rice,Kharif,1998,108400.0,308000.0,2.8413,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NIZAMABAD,Rice,Rabi,1998,50100.0,127800.0,2.5509,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NIZAMABAD,Rice,Kharif,1999,115922.0,295946.0,2.553,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NIZAMABAD,Rice,Rabi,1999,54336.0,136332.0,2.5091,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NIZAMABAD,Rice,Kharif,2000,130502.0,333694.0,2.557,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
Telangana,NIZAMABAD,Rice,Rabi,2000,50212.0,164344.0,3.273,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03
