district_id,state,district,year,t_sd_daily_tmax,t_range_season_tmax,t_p95_tmax,tdays_gt30_tmax,tdays_gt32_tmax,n_days,final_yield_t_ha,weather_temp_c_mean,weather_precip_mm_sum,low_agr_6,low_agr_7
SD023,Tamil Nadu,KANNIYAKUMARI,2007,1.1602522928269818,7.181899999999999,29.836039999999997,8,0,183,4.4331,25.316,871.39,True,True
SD023,Tamil Nadu,KANNIYAKUMARI,2008,1.375513280494212,6.961200000000002,30.844950000000004,21,0,183,4.5998,25.483,1017.93,True,True
SD023,Tamil Nadu,KANNIYAKUMARI,2009,1.36283836874886,7.5349,30.54579,26,0,183,4.405,25.523,1156.47,True,True
SD023,Tamil Nadu,KANNIYAKUMARI,2010,1.1988887750269441,7.321400000000001,29.587780000000002,7,0,183,4.7317,25.294,1177.35,True,True
SD023,Tamil Nadu,KANNIYAKUMARI,2011,1.425329868438941,6.837600000000002,30.79882,29,0,183,5.4228,25.506,910.99,True,True
SD023,Tamil Nadu,KANNIYAKUMARI,2012,1.470710167384481,7.905700000000003,31.425819999999998,38,3,183,4.6634,25.833,723.42,True,True
SD024,Tamil Nadu,KARUR,2000,2.2654454349996045,12.939599999999999,36.57997,170,123,183,3.3905,27.746,469.03,True,True
SD024,Tamil Nadu,KARUR,2001,2.604204763169667,14.0034,36.891220000000004,158,129,183,3.6116,27.948,424.62,True,True
SD024,Tamil Nadu,KARUR,2002,2.859622672159781,12.6204,37.49909,161,139,183,2.922,28.433,339.66,True,True
SD024,Tamil Nadu,KARUR,2003,3.412458668081992,17.3999,38.47234,153,120,183,2.5823,28.076,531.79,True,True
SD024,Tamil Nadu,KARUR,2004,3.135808187600786,13.637600000000003,36.657120000000006,138,119,183,2.9769,27.478,468.01,True,True
SD024,Tamil Nadu,KARUR,2005,3.3489894455569265,14.661599999999996,37.309990000000006,148,125,183,2.6212,27.893,746.66,True,True
SD024,Tamil Nadu,KARUR,2006,3.0789828841564484,12.710899999999999,36.887519999999995,142,127,183,3.512,27.866,588.38,True,True
SD024,Tamil Nadu,KARUR,2007,2.8299701090805174,14.449799999999996,36.45456,146,117,183,3.2397,27.555,636.58,True,True
SD024,Tamil Nadu,KARUR,2008,2.735126489660916,12.983699999999999,36.87204,166,139,183,3.8494,28.07,635.01,True,True
SD024,Tamil Nadu,KARUR,2009,2.8569551536217785,14.006799999999998,36.89562,153,129,183,4.2688,28.07,671.8,True,True
SD024,Tamil Nadu,KARUR,2010,2.7294620406332877,15.1207,36.31812,151,120,183,3.8487,27.715,866.82,True,True
SD024,Tamil Nadu,KARUR,2011,2.8001067855389987,12.479599999999998,36.297070000000005,145,119,183,3.8465,27.632,582.79,True,True
SD024,Tamil Nadu,KARUR,2012,2.7713297596506834,15.831899999999997,37.66136,170,140,183,4.0408,28.393,359.22,True,True
SD025,Tamil Nadu,KRISHNAGIRI,2004,1.7950725044863278,9.477,30.68503,30,0,183,2.5683,23.831,608.77,False,False
SD025,Tamil Nadu,KRISHNAGIRI,2005,2.212219998377105,10.431000000000001,31.18214,51,4,183,2.6295,24.116,969.72,False,False
SD025,Tamil Nadu,KRISHNAGIRI,2006,1.7655973058963936,9.502300000000002,31.26981,52,2,183,2.8528,24.433,559.35,False,False
SD025,Tamil Nadu,KRISHNAGIRI,2007,1.9586295836733276,11.6526,31.769750000000002,37,7,183,3.182,24.11,712.56,False,False
SD025,Tamil Nadu,KRISHNAGIRI,2008,1.8418264636975845,12.208800000000004,31.07288,49,1,183,3.5773,24.232,709.46,False,False
SD025,Tamil Nadu,KRISHNAGIRI,2009,1.8535047196642287,9.607,31.25576,48,0,183,3.9403,24.358,729.74,False,False
SD025,Tamil Nadu,KRISHNAGIRI,2010,1.9463651655424432,13.015899999999998,31.24468,33,5,183,4.2925,24.235,824.23,False,False
SD025,Tamil Nadu,KRISHNAGIRI,2011,1.7731678480138107,8.827599999999997,31.13534,38,0,183,4.5469,24.091,667.47,False,False
SD025,Tamil Nadu,KRISHNAGIRI,2012,2.118279722063387,13.936,32.70586,78,21,183,4.0661,24.665,602.04,False,False
SD026,Tamil Nadu,MADURAI,2000,2.7251890214805825,13.4056,36.868390000000005,156,113,183,4.5787,27.424,552.32,True,True
SD026,Tamil Nadu,MADURAI,2001,3.0475789706416934,14.083499999999997,37.090650000000004,146,127,183,3.9863,27.769,543.1,True,True
SD026,Tamil Nadu,MADURAI,2002,3.2854763744851656,14.993300000000001,37.73931,152,132,183,2.5517,28.267,505.73,True,True
SD026,Tamil Nadu,MADURAI,2003,3.5950611047325665,16.8789,38.22141,149,123,183,2.7168,27.846,597.97,True,True
SD026,Tamil Nadu,MADURAI,2004,3.535224718596429,14.138699999999996,36.64992,130,111,183,3.2564,27.166,787.47,True,True
SD026,Tamil Nadu,MADURAI,2005,3.325321772197225,14.065999999999999,36.95476,146,121,183,3.3029,27.817,672.44,True,True
SD026,Tamil Nadu,MADURAI,2006,3.4042087459215193,12.409200000000002,36.81958,132,117,183,3.9791,27.51,810.53,True,True
SD026,Tamil Nadu,MADURAI,2007,2.8498498502377103,13.023800000000005,35.918800000000005,138,108,183,3.4734,27.223,760.24,True,True
SD026,Tamil Nadu,MADURAI,2008,2.8758541597866984,12.759500000000003,36.604380000000006,156,121,183,4.0065,27.78,638.59,True,True
SD026,Tamil Nadu,MADURAI,2009,3.012698313163805,14.466700000000003,36.7244,146,129,183,3.9936,27.764,734.56,True,True
SD026,Tamil Nadu,MADURAI,2010,2.8184353419709374,16.275100000000002,35.97809,134,100,183,4.2587,27.152,894.57,True,True
SD026,Tamil Nadu,MADURAI,2011,3.0018614479841954,12.832699999999999,36.131789999999995,138,118,183,4.6353,27.364,773.34,True,True
SD026,Tamil Nadu,MADURAI,2012,2.984621337158686,13.357700000000005,37.46832,157,127,183,3.6063,28.18,472.86,True,True
SD028,Tamil Nadu,NAGAPATTINAM,2000,2.40900740181429,11.5045,35.83449,146,114,183,3.3067,28.632,602.84,False,False
SD028,Tamil Nadu,NAGAPATTINAM,2001,2.7736582334509983,11.1782,36.2954,147,120,183,2.5406,28.861,603.15,False,False
SD028,Tamil Nadu,NAGAPATTINAM,2002,2.734262070156042,11.496099999999998,35.86435,147,127,183,1.1577,29.042,581.99,False,False
SD028,Tamil Nadu,NAGAPATTINAM,2003,2.9764993766573475,12.650200000000002,36.218979999999995,146,122,183,1.9102,28.952,784.32,False,False
SD028,Tamil Nadu,NAGAPATTINAM,2004,3.073611269641793,12.907499999999999,35.83765,131,110,183,0.9185,28.332,985.46,False,False
SD028,Tamil Nadu,NAGAPATTINAM,2005,3.0630654345689527,11.383700000000001,35.651160000000004,144,118,183,0.8642,28.741,1001.06,False,False
SD028,Tamil Nadu,NAGAPATTINAM,2006,2.9741986609932,11.2563,35.87135,136,119,183,3.8054,28.594,862.58,False,False
SD028,Tamil Nadu,NAGAPATTINAM,2007,2.4585729270310805,11.402000000000001,35.14266,137,103,183,1.8782,28.25,862.78,False,False
SD028,Tamil Nadu,NAGAPATTINAM,2008,2.427098528386544,11.894199999999998,35.037819999999996,152,113,183,1.3179,28.6,1096.07,False,False
SD028,Tamil Nadu,NAGAPATTINAM,2009,2.605008906711937,10.215899999999998,35.56293,148,136,183,2.7369,29.022,748.73,False,False
SD028,Tamil Nadu,NAGAPATTINAM,2010,2.428539100078255,11.512600000000003,35.55166,143,92,183,2.0603,28.407,1002.81,False,False
SD028,Tamil Nadu,NAGAPATTINAM,2011,2.627735845254655,10.441599999999998,35.61246,143,121,183,3.3934,28.584,863.19,False,False
SD028,Tamil Nadu,NAGAPATTINAM,2012,2.7818637413265144,13.183299999999996,36.21423,142,120,183,1.4173,28.919,685.98,False,False
SD052,Telangana,ADILABAD,2000,2.063509269156937,10.8066,33.84155,118,39,183,2.07,26.488,1031.48,False,False
SD052,Telangana,ADILABAD,2001,2.1712636417965445,14.931800000000003,32.90695,95,25,183,2.232,26.298,927.95,False,False
SD052,Telangana,ADILABAD,2002,2.9115908508041852,16.290600000000005,35.93967,122,55,183,1.545,26.747,947.96,False,False
SD052,Telangana,ADILABAD,2003,3.56018033005485,20.104599999999998,41.163210000000014,64,20,183,2.468,26.465,1031.97,False,False
SD052,Telangana,ADILABAD,2004,2.7518349650064775,17.298000000000002,35.39023,107,32,183,1.519,26.527,817.34,False,False
SD052,Telangana,ADILABAD,2005,3.9379178011794322,17.508200000000002,41.23362,74,35,183,2.572,26.607,992.06,False,False
SD052,Telangana,ADILABAD,2006,2.9464416589779963,15.6465,37.29711,97,33,183,2.399,26.655,1122.57,False,False
SD052,Telangana,ADILABAD,2007,2.610117033550918,15.500100000000003,36.94671,114,22,183,2.4,26.497,993.22,False,False
SD052,Telangana,ADILABAD,2008,2.391026707058784,16.545399999999997,33.857350000000004,116,29,183,2.441,26.552,1187.62,False,False
SD052,Telangana,ADILABAD,2009,3.5486747074920046,16.084,39.48535,124,51,183,1.987,27.307,938.57,False,False
SD052,Telangana,ADILABAD,2010,3.4771000923263755,18.934799999999996,40.036640000000006,105,35,183,2.7862,26.99,1757.75,False,False
SD052,Telangana,ADILABAD,2011,2.5240675837126196,15.545800000000003,36.12455,127,40,183,2.4935,26.914,800.7,False,False
SD054,Telangana,KARIMNAGAR,2000,1.9806715931851095,10.587499999999999,33.74732,130,37,183,3.127,26.612,994.99,False,False
SD054,Telangana,KARIMNAGAR,2001,2.1382202457451007,15.675999999999998,32.86701,104,29,183,3.04,26.468,818.36,False,False
SD054,Telangana,KARIMNAGAR,2002,2.557184040550845,15.424000000000003,35.46423,127,59,183,2.587,26.982,766.04,False,False
SD054,Telangana,KARIMNAGAR,2003,3.5638663926334457,19.856399999999997,41.08543000000002,77,21,183,3.221,26.619,972.61,False,False
SD054,Telangana,KARIMNAGAR,2004,2.588295853419844,16.2752,35.8973,121,34,183,2.261,26.77,697.14,False,False
SD054,Telangana,KARIMNAGAR,2005,3.8753520169591282,17.1712,40.38531,83,34,183,3.413,26.738,1000.69,False,False
SD054,Telangana,KARIMNAGAR,2006,2.8540470112469016,15.145400000000002,37.07849,108,34,183,3.125,26.881,998.44,False,False
SD054,Telangana,KARIMNAGAR,2007,2.5226113412212086,15.072100000000002,36.414390000000004,112,27,183,3.3923,26.604,938.8,False,False
SD054,Telangana,KARIMNAGAR,2008,2.417072742348703,16.885499999999997,34.2655,125,37,183,3.386,26.749,1136.75,False,False
SD054,Telangana,KARIMNAGAR,2009,3.323046194341568,15.648100000000003,39.217620000000004,127,54,183,3.23,27.558,792.48,False,False
SD054,Telangana,KARIMNAGAR,2010,3.5133656406347074,18.9929,39.02716,103,35,183,3.2809,27.026,1654.08,False,False
SD054,Telangana,KARIMNAGAR,2011,2.445317415277943,14.581100000000003,36.215790000000005,134,41,183,3.2406,27.116,756.87,False,False
SD055,Telangana,KHAMMAM,2000,1.8496318523547275,10.305299999999995,33.20037,139,40,183,2.729,26.822,1238.05,False,False
SD055,Telangana,KHAMMAM,2001,2.124994646772039,14.996299999999998,33.67834,114,37,183,2.582,26.964,913.13,False,False
SD055,Telangana,KHAMMAM,2002,2.5453508079382074,13.939199999999996,35.65932,142,80,183,1.709,27.635,736.5,False,False
SD055,Telangana,KHAMMAM,2003,3.5910435891643266,20.250500000000002,40.10611,94,29,183,2.901,27.027,1354.4,False,False
SD055,Telangana,KHAMMAM,2004,2.3207056383790263,14.896399999999996,35.03892,111,40,183,2.844,26.832,1075.92,False,False
SD055,Telangana,KHAMMAM,2005,3.6930289056251624,18.6153,40.283930000000005,101,46,183,2.573,27.238,1264.83,False,False
SD055,Telangana,KHAMMAM,2006,2.693709264038775,14.2729,36.27151,115,59,183,2.46,27.211,1372.68,False,False
SD055,Telangana,KHAMMAM,2007,2.316312106735568,13.678700000000003,35.29312000000001,114,31,183,3.0822,26.848,1370.8,False,False
SD055,Telangana,KHAMMAM,2008,2.190112378238669,14.751899999999996,34.5597,140,41,183,3.018,27.153,1028.43,False,False
SD055,Telangana,KHAMMAM,2009,3.211370463732139,15.6475,39.34528,139,84,183,2.257,28.113,832.66,False,False
SD055,Telangana,KHAMMAM,2010,2.895727472512867,17.5635,35.64246000000001,103,37,183,3.1306,27.024,1596.1,False,False
SD055,Telangana,KHAMMAM,2011,2.137912177285303,12.145600000000002,35.41078,151,61,183,2.4399,27.541,957.69,False,False
SD056,Telangana,MAHBUBNAGAR,2000,1.7442524787191231,9.909400000000002,31.475540000000002,67,4,183,2.492,25.147,826.53,False,False
SD056,Telangana,MAHBUBNAGAR,2001,2.068898930457998,13.625299999999996,33.57633,95,39,183,2.422,26.018,636.85,False,False
SD056,Telangana,MAHBUBNAGAR,2002,2.1001142949123484,11.773400000000002,33.92939,115,45,183,2.025,26.177,483.64,False,False
SD056,Telangana,MAHBUBNAGAR,2003,3.007074566583838,18.9778,38.53340000000001,81,21,183,2.43,26.046,615.1,False,False
SD056,Telangana,MAHBUBNAGAR,2004,2.2202362178109247,15.338200000000004,33.511430000000004,84,27,183,2.269,25.648,627.96,False,False
SD056,Telangana,MAHBUBNAGAR,2005,2.955434269504554,16.037100000000002,37.07391,61,31,183,2.463,25.56,770.12,False,False
SD056,Telangana,MAHBUBNAGAR,2006,2.154984481144321,11.157699999999998,33.76414,93,26,183,2.44,25.87,634.73,False,False
SD056,Telangana,MAHBUBNAGAR,2007,2.1220211584391966,13.677,33.05277,55,15,183,2.9118,25.267,936.55,False,False
SD056,Telangana,MAHBUBNAGAR,2008,2.5860140338400015,16.0051,34.51668,98,39,183,2.962,25.886,689.72,False,False
SD056,Telangana,MAHBUBNAGAR,2009,2.554211740602212,13.266499999999997,35.23061,113,47,183,2.272,26.417,792.45,False,False
SD056,Telangana,MAHBUBNAGAR,2010,2.7201957812075666,15.953399999999998,35.123170000000016,55,15,183,2.7623,25.55,1033.3,False,False
SD056,Telangana,MAHBUBNAGAR,2011,1.803621923189193,11.705700000000004,32.80494,98,36,183,2.2066,25.969,612.08,False,False
SD057,Telangana,MEDAK,2000,1.920881849402685,9.953600000000002,31.557389999999998,67,5,183,2.508,25.042,826.44,False,True
SD057,Telangana,MEDAK,2001,2.039769562242211,13.134799999999998,31.982100000000003,55,9,183,2.509,25.116,691.1,False,True
SD057,Telangana,MEDAK,2002,2.2043955045339607,14.573699999999999,32.78715,64,17,183,2.112,25.222,719.99,False,True
SD057,Telangana,MEDAK,2003,3.311108380259241,19.083000000000002,38.729510000000005,27,17,183,2.569,25.138,855.53,False,True
SD057,Telangana,MEDAK,2004,2.339825707030592,14.692699999999999,33.81967,48,21,183,1.937,25.141,652.74,False,True
SD057,Telangana,MEDAK,2005,3.4007977989249993,16.192099999999996,37.38202,48,23,183,2.885,25.027,955.21,False,True
SD057,Telangana,MEDAK,2006,2.4416875340577175,13.832000000000004,34.02924,46,14,183,2.615,25.06,830.21,False,True
SD057,Telangana,MEDAK,2007,2.075356301121814,13.653200000000002,32.81469,37,14,183,2.8276,24.967,803.22,False,True
SD057,Telangana,MEDAK,2008,2.513609432188426,16.838000000000005,34.259550000000004,60,22,183,2.625,25.307,866.1,False,True
SD057,Telangana,MEDAK,2009,2.854493741175148,13.579099999999997,36.33574,74,32,183,2.694,25.899,743.32,False,True
SD057,Telangana,MEDAK,2010,3.16461501116178,17.7324,36.6177,44,22,183,3.4902,25.281,1248.62,False,True
SD057,Telangana,MEDAK,2011,2.0260547563882927,14.2929,33.375499999999995,60,20,183,3.159,25.365,696.7,False,True
SD058,Telangana,NALGONDA,2000,1.7577726178913162,10.0472,33.30214,138,40,183,3.174,26.582,878.88,False,False
SD058,Telangana,NALGONDA,2001,2.2239706565323463,13.891900000000003,35.14368,128,65,183,2.774,27.221,617.87,False,False
SD058,Telangana,NALGONDA,2002,2.484828449789362,12.833200000000001,35.83359,155,92,183,2.244,27.708,484.28,False,False
SD058,Telangana,NALGONDA,2003,3.4705925293742936,19.080700000000004,40.00968,107,55,183,2.995,27.138,778.82,False,False
SD058,Telangana,NALGONDA,2004,2.515721945146828,17.2427,36.203120000000006,140,54,183,2.818,27.009,692.6,False,False
SD058,Telangana,NALGONDA,2005,3.588689715048646,17.5101,39.718759999999996,104,48,183,2.845,26.958,905.21,False,False
SD058,Telangana,NALGONDA,2006,2.793464850604439,13.671700000000001,36.20563,125,77,183,2.591,27.214,773.07,False,False
SD058,Telangana,NALGONDA,2007,2.357847729477591,13.966899999999995,35.11104,104,35,183,3.1656,26.579,944.4,False,False
SD058,Telangana,NALGONDA,2008,2.8076761176910203,17.0709,36.63201,138,62,183,3.111,27.25,763.33,False,False
SD058,Telangana,NALGONDA,2009,2.985249246492798,14.5911,38.61269,141,111,183,3.235,28.141,623.02,False,False
SD058,Telangana,NALGONDA,2010,3.076293961275135,18.362,36.06476000000001,102,33,183,3.117,26.835,1147.71,False,False
SD058,Telangana,NALGONDA,2011,2.1201730373723953,13.338100000000004,36.004670000000004,153,64,183,2.928,27.432,608.41,False,False
SD059,Telangana,NIZAMABAD,2000,2.0355609890395527,10.916300000000003,32.88042,104,20,183,2.557,25.915,826.49,False,False
SD059,Telangana,NIZAMABAD,2001,2.1950784666536887,14.318700000000003,32.43556,81,16,183,2.484,25.731,805.04,False,False
SD059,Telangana,NIZAMABAD,2002,2.509004434983228,15.096800000000002,33.96086,93,32,183,1.559,25.964,869.74,False,False
SD059,Telangana,NIZAMABAD,2003,3.2908482435435804,19.648300000000003,39.222960000000015,45,18,183,3.111,25.794,910.03,False,False
SD059,Telangana,NIZAMABAD,2004,2.5277429750047182,16.076800000000002,34.413039999999995,85,29,183,2.247,25.901,641.45,False,False
SD059,Telangana,NIZAMABAD,2005,3.5524243431147577,16.3349,39.145500000000006,62,25,183,3.482,25.853,924.45,False,False
SD059,Telangana,NIZAMABAD,2006,2.65605161104483,14.6083,35.56344,78,20,183,3.163,25.847,923.68,False,False
SD059,Telangana,NIZAMABAD,2007,2.1946213546888615,14.207500000000003,34.7314,82,17,183,3.5775,25.801,800.82,False,False
SD059,Telangana,NIZAMABAD,2008,2.5159105779506397,15.790100000000002,34.29276,98,25,183,3.651,26.038,1036.23,False,False
SD059,Telangana,NIZAMABAD,2009,3.0719009310585514,14.642699999999998,37.88886,109,39,183,3.248,26.651,760.19,False,False
SD059,Telangana,NIZAMABAD,2010,3.2768333178129825,17.8843,38.31148,68,25,183,3.6623,26.184,1330.26,False,False
SD059,Telangana,NIZAMABAD,2011,2.349060479432053,15.207600000000003,34.90278,97,32,183,3.9064,26.224,713.9,False,False
SD060,Telangana,RANGAREDDI,2000,1.8391426474803907,9.7257,30.8196,40,0,183,2.572,24.538,819.03,False,False
SD060,Telangana,RANGAREDDI,2001,1.9104384150611995,13.086299999999998,31.94669,53,7,183,2.65,24.978,674.02,False,False
SD060,Telangana,RANGAREDDI,2002,2.1022811413843496,13.438199999999998,32.60117,69,14,183,1.787,25.06,576.37,False,False
SD060,Telangana,RANGAREDDI,2003,3.233155226935323,18.910100000000003,38.482040000000005,28,18,183,2.322,24.984,736.85,False,False
SD060,Telangana,RANGAREDDI,2004,2.3179766002458297,14.965400000000002,33.39753,49,20,183,2.593,24.886,654.05,False,False
SD060,Telangana,RANGAREDDI,2005,3.202841127572135,16.220099999999995,36.28564,40,23,183,2.785,24.693,877.69,False,False
SD060,Telangana,RANGAREDDI,2006,2.2537913005955645,12.2927,32.78404,46,13,183,2.736,24.821,721.2,False,False
SD060,Telangana,RANGAREDDI,2007,2.0267816899472275,13.9405,32.270500000000006,26,11,183,2.4211,24.578,872.46,False,False
SD060,Telangana,RANGAREDDI,2008,2.54976817035198,16.8306,33.95613,54,22,183,2.94,25.032,761.19,False,False
SD060,Telangana,RANGAREDDI,2009,2.7346176496809487,13.923099999999998,35.67519,82,28,183,2.605,25.615,731.67,False,False
SD060,Telangana,RANGAREDDI,2010,3.0096261668027475,17.215899999999998,35.696900000000014,30,15,183,2.5444,24.857,1205.93,False,False
SD060,Telangana,RANGAREDDI,2011,1.7853619541235133,13.339399999999998,32.01114,58,10,183,2.3074,25.028,650.17,False,False
SD061,Telangana,WARANGAL,2000,1.9058225352517522,10.7915,33.29301,133,37,183,2.854,26.602,1143.88,False,False
SD061,Telangana,WARANGAL,2001,2.158239515245942,14.459899999999998,33.66913,109,37,183,2.841,26.654,837.46,False,False
SD061,Telangana,WARANGAL,2002,2.456647722605715,14.264400000000002,35.01512,133,67,183,2.076,27.231,767.73,False,False
SD061,Telangana,WARANGAL,2003,3.5546519716652605,20.488900000000005,40.53906000000001,91,26,183,3.071,26.745,1159.72,False,False
SD061,Telangana,WARANGAL,2004,2.451037631620071,15.8033,35.246539999999996,104,33,183,2.692,26.613,849.31,False,False
SD061,Telangana,WARANGAL,2005,3.787390546789809,17.842900000000004,40.36467,93,41,183,3.164,26.908,1167.14,False,False
SD061,Telangana,WARANGAL,2006,2.78584192255744,14.7397,36.95595,115,48,183,2.909,26.982,1098.58,False,False
SD061,Telangana,WARANGAL,2007,2.408390269905396,14.064800000000002,35.59201,109,29,183,3.0783,26.593,1135.61,False,False
SD061,Telangana,WARANGAL,2008,2.377129846562548,16.766000000000002,34.74401,128,35,183,3.009,26.89,1032.58,False,False
SD061,Telangana,WARANGAL,2009,3.192482834889402,14.975099999999998,39.120000000000005,130,72,183,2.481,27.742,771.66,False,False
SD061,Telangana,WARANGAL,2010,3.206303740555797,18.871100000000002,37.320230000000016,98,31,183,3.0678,26.854,1665.67,False,False
SD061,Telangana,WARANGAL,2011,2.23246800148111,14.101100000000002,35.56147,137,42,183,2.5168,27.146,877.67,False,False
